i,size_grid,nb_srcs,alpha,mu,decay,epsilon,time_sp,time_bio,n_steps_sp,n_steps_bio,perf_sp,perf_bio,cost_sp,cost_bio,ft_sp,ft_bio,diffset
197,150,8,0,1.8,0.5,0.0005,0.073,59.718,17,30,0.63811,0.64398,0.04178,0.04414,0.73763,0.75371,0.4
197,150,8,1,1.8,0.5,0.0005,0.061,57.379,16,31,0.63656,0.64398,0.0445,0.04414,0.75187,0.75371,0.545
197,150,8,2,1.8,0.5,0.0005,0.065,55.854,17,35,0.63811,0.64398,0.04178,0.04414,0.73763,0.75371,0.4
197,150,8,4,1.8,0.5,0.0005,0.063,52.899,16,30,0.64336,0.64565,0.04455,0.04691,0.74651,0.76006,0.457
197,150,8,8,1.8,0.5,0.0005,0.083,49.913,15,30,0.63811,0.64565,0.04178,0.04691,0.73763,0.76006,0.351
197,150,8,16,1.8,0.5,0.0005,0.062,47.726,16,90,0.64336,0.66576,0.04455,0.06259,0.74651,0.93428,0.381
197,150,8,32,1.8,0.5,0.0005,0.079,44.976,19,88,0.67196,0.66641,0.05735,0.06545,0.93814,0.93793,0.367
197,150,8,64,1.8,0.5,0.0005,0.076,45.445,19,49,0.67196,0.66641,0.05735,0.07264,0.93814,0.94414,0.392
198,150,8,0,1.8,0.5,0.0005,0.061,49.619,16,40,0.66913,0.66913,0.04226,0.04134,0.7834,0.75985,0.852
198,150,8,1,1.8,0.5,0.0005,0.062,51.964,16,40,0.66913,0.66913,0.04226,0.04134,0.7834,0.75985,0.852
198,150,8,2,1.8,0.5,0.0005,0.087,47.797,16,46,0.66913,0.66913,0.04226,0.04134,0.7834,0.75985,0.852
198,150,8,4,1.8,0.5,0.0005,0.056,45.104,15,72,0.66913,0.65624,0.04226,0.04755,0.7834,0.78539,0.625
198,150,8,8,1.8,0.5,0.0005,0.048,44.507,13,106,0.69289,0.65624,0.05818,0.04755,0.96569,0.78539,0.564
198,150,8,16,1.8,0.5,0.0005,0.052,44.897,13,42,0.69289,0.69646,0.05818,0.05484,0.96569,0.93896,0.61
198,150,8,32,1.8,0.5,0.0005,0.106,44.817,13,59,0.69289,0.69646,0.05818,0.05484,0.96569,0.93896,0.61
198,150,8,64,1.8,0.5,0.0005,0.057,39.286,13,52,0.69289,0.69646,0.05818,0.06628,0.96569,0.94721,0.543
199,150,8,0,1.8,0.5,0.0005,0.065,72.088,15,32,0.73381,0.73993,0.05225,0.06984,0.82219,0.84544,0.255
199,150,8,1,1.8,0.5,0.0005,0.064,67.691,15,33,0.73381,0.73993,0.05225,0.06984,0.82219,0.84544,0.255
199,150,8,2,1.8,0.5,0.0005,0.061,64.81,14,48,0.73301,0.73993,0.04955,0.06984,0.81543,0.84544,0.26
199,150,8,4,1.8,0.5,0.0005,0.062,60.872,15,33,0.73381,0.73859,0.05225,0.06846,0.82219,0.85603,0.26
199,150,8,8,1.8,0.5,0.0005,0.067,54.355,15,33,0.73301,0.73859,0.04955,0.06846,0.81543,0.85603,0.265
199,150,8,16,1.8,0.5,0.0005,0.066,53.409,17,66,0.73301,0.73859,0.04955,0.0718,0.81543,0.92723,0.26
199,150,8,32,1.8,0.5,0.0005,0.078,52.425,13,50,0.74069,0.74049,0.05855,0.07682,0.91633,0.96129,0.315
199,150,8,64,1.8,0.5,0.0005,0.06,46.351,13,104,0.7399,0.74362,0.05585,0.09797,0.91375,0.9683,0.29
200,150,8,0,1.8,0.5,0.0005,0.068,58.309,15,30,0.74475,0.74622,0.04521,0.04594,0.78962,0.79777,0.485
200,150,8,1,1.8,0.5,0.0005,0.081,55.195,16,31,0.74475,0.74622,0.04521,0.04594,0.78962,0.79777,0.485
200,150,8,2,1.8,0.5,0.0005,0.064,53.86,15,31,0.74475,0.74622,0.04521,0.04594,0.78962,0.79777,0.485
200,150,8,4,1.8,0.5,0.0005,0.066,56.438,15,32,0.74475,0.74622,0.04521,0.04594,0.78962,0.79777,0.485
200,150,8,8,1.8,0.5,0.0005,0.069,51.237,14,54,0.74475,0.74622,0.04521,0.04594,0.78962,0.79777,0.485
200,150,8,16,1.8,0.5,0.0005,0.062,45.266,15,41,0.74475,0.74717,0.04521,0.0485,0.78962,0.85152,0.457
200,150,8,32,1.8,0.5,0.0005,0.051,42.151,13,46,0.75421,0.74724,0.04942,0.05165,0.893,0.89387,0.556
200,150,8,64,1.8,0.5,0.0005,0.061,39.036,13,71,0.75421,0.74792,0.04942,0.0568,0.893,0.92576,0.513
